event,response_id,target_id,interaction_type,label,label_expanded,Confidence_Level,response_text,target_text,truncated
General_Terms,1019797096092688384,1019487699995119616,Reply,Support,Implicit_Support,1.0,"@dhruv_rathee @LOSTBOY_SHD If we remove some words frm Indian politics. Like- Pakistan, Cow, Muslim, Temple, Mosque. There are no points are remain for BJP to say anything on elections. Because they do nothing. No Vikash,No Black money return,No Employment etc. They jst do only 1 thing ""DIVIDE AND RULE""🙏","Is Supreme Court Anti-National now according to Bhakts? 🤔 Intolerance is rising, mob lynchings are rising. They're saying the same thing what many of us have been saying all along. https://t.co/r8ChOGELZi",False
General_Terms,1019798753170010113,1019709571651264513,Reply,Denial,Implicit_Denial,1.0,"@HouseGOP GOP working hard to divide Americans while they sleep with the Russian enemy, allow treason to take place, create an over 1.5 trillion dollar deficit, lie and obstruct.","⚡️ So, Democrats are claiming they're #forthepeople... https://t.co/905lGsGrWE",False
General_Terms,1019804816573456384,1019561935891771392,Quote,Support,Implicit_Support,-1.0,Refusing to admit you were wrong about Trump while laying off your workforce and sliding into bankruptcy to own the libs https://t.co/T6virEe8lr,‘I want him to fix it’: Trump voters sorry now that tariffs are killing their Missouri nail factory https://t.co/l3M5QmBJTz,False
General_Terms,1019816683123306497,1019793961869856768,Reply,Comment,Comment,1.0,@ReallySwara That fake news actually makes sense,Fake News Factory at work again!!!!! 👇🏾👇🏾👇🏾👇🏾 Let me repeat. THIS IS FAKE. I have never tweeted this. Thakk jaao Guys! 🙄🙄🙄🙄🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️ #SanghiFakeNewsFactory #NotMe https://t.co/od4cG3jgWV,False
General_Terms,1019818126974726149,1018001114443255808,Reply,Denial,Explicit_Denial,1.0,@Cupie__Cake Its not true 🌚,"Did you know, When ppl appears in your dream, it's because that person wants to see you. - Time Magazine",False
General_Terms,1019827186893639680,1019439477998129153,Reply,Support,Implicit_Support,-1.0,@twittkart @TOIIndiaNews @vineetjaintimes Karl Marx reports it as temple town.. please let know if there is no church and masjid in same town,"Desperate effort by @TOIIndiaNews and @vineetjaintimes to tag the word ""temple"" to every rape case. https://t.co/mib4x3yrNd https://t.co/mIWvg0KDiS",False
General_Terms,1019834059772583936,1019499514535739392,Reply,Comment,Comment,1.0,@ViratGang @imVkohli @PUMA Answer:-5) False #ComeOutAndPlay #PlayDay #One8 #VGVK18FC Join Friends.👈 @neersuthar2 @NixxSony @SutharSooraj @kdas5681 @vipinpa24999132 @AbhishekRakhec1 @D_banna_Rajput @NathPooran @TejSing76603453 @Sanjayv47230712 @nirmal_jojawar @EepakVaishnav,Q5) Saina Nehwal is the 2nd Indian women to be ranked as No. 1 in Badminton World Federation in Women's Singles category! True or False? RT &amp; reply using #PlayDay &amp; #ComeOutAndPlay NOW! @imVkohli @PUMA,False
General_Terms,1019838820022345728,1019838727529553920,Reply,Comment,Comment,1.0,"@samsreputation AND IF YOU ASKED ME IF I LOVE HIM, ID LIE",sINCE YOU ADMITTED IT I KEEP PICTURING HER LIPS ON YOUR NECK I CANT UNSEE IT,False
General_Terms,1019859519667654656,1019827183278350336,Quote,Comment,Comment,1.0,"I like print books and I cannot lie... Those e-books on the screen on battery rely... My bookshelf is full oh yeah, Buy one more you say, Hells yeah! https://t.co/7qnZnEbsf5","📚 A printed book or an e-book, which do you prefer? For 3 years-in-a-row printed book sales have risen ⬆️ but this year e-book sales have fallen ⬇️ https://t.co/aTlXnzzE4X",False
General_Terms,1019869657736495104,1019364372592746496,Reply,Comment,Comment,1.0,@chrellsangel @RocksteadyRicky Hips might lie D's don't,Your hips can lie to me. I just want someone to talk to.,False
General_Terms,1019892842641215488,1019892837893144578,Reply,Comment,Comment,1.0,@AndreJordmc97 Andre: A man who lives on bullshit because whatever he is does n... https://t.co/aa46Lp1d4q https://t.co/txJ4m1qZZu,@urbandictionary Andre,False
General_Terms,1019896834381230080,1019695222760935424,Reply,Queries,Queries,1.0,@DelShores @PressSec How about Simplify Not True?,"""SIMPLY NOT TRUE"" were the 3 words that resonated today when @PressSec began her string of lies! Sarah, I think you have just found the name of your autobiography. Here are other suggestions: I'M A BIG LIAR LYING FOR JESUS &amp; TRUMP SOLD MY SOUL AMERICA, I'M SO SORRY Any others?",False
General_Terms,1019905147181256705,1019817083280822272,Quote,Comment,Comment,1.0,His hips dont lie https://t.co/fxFNKtHsoq,"Q. Most confident body parts. NJ: legs, hands YG: heals SJ: hips HS: legs!! JM: eyes TH: hands JK: eyes",False
General_Terms,1019906391354609666,1019852533588811776,Quote,Support,Implicit_Support,1.0,"Essential reading, trenchant analysis @chrisgreybrexit: “... it can’t be stressed enough that there is no course of action or scenario available now which does not have huge problems.” #Brexit https://t.co/92sp49zThE",This theatre of the absurd is making another referendum more likely. My latest Brexit Blog post analysing the last few days' developments: https://t.co/8vS2Ie6K25,False
General_Terms,1019907289896161281,1019901626407096322,Reply,Support,Implicit_Support,-1.0,@YusufDFI The main handles will peddle fake and paid news.,Every bloody news handle peddles paid celebrity news. Why can’t they have a separate handle for it &amp; their main handle not RT it?,False
General_Terms,1019915512640425984,1019914341469081601,Reply,Denial,Implicit_Denial,1.0,@Connect971fm @tv3_ghana Because there is no money in the system,"""Inflation is a far more devastating act than anything that can be enacted by the legislature and the Executive; I can report that inflation is going down"". - Ken Ofori-Atta #3Business #MGBudgetReview",False
General_Terms,1019921252486561792,1019742811606855681,Reply,Comment,Comment,1.0,"@IBaekAguas Kunta kinte in Korean means big mouth ""if I'm not mistaken"" as in their broadcast EXO-cbx they put some lipstick on their mouth that's why chen said kunta kinte","Rats were so loud calling out Jongdae but when it comes to their faves, they stay mute and clean up the searches lol https://t.co/vORyvF7Uog",False
General_Terms,1019927898617274372,1019700027718070273,Reply,Comment,Comment,1.0,@Ellethevillain @Steph_I_Will Try “Mothership: Afrofuturism and Beyond” by Bill Campbell and “Dark Matter: A Century of Speculative Fiction from the African Diaspora” by Sheree Thomas,Does a Best of Black SFF anthology exist or am I about to start some shit? https://t.co/I4IAQTVdNN,False
General_Terms,1019935397261053952,1019931418477113344,Quote,Support,Explicit_Support,1.0,I see no lies. https://t.co/bMJ1GW91yM,Greg McElroy: “Auburn has the best quarterback in the SEC and the best defensive front seven in the league.” #SECMD18,False
General_Terms,1019938639143489536,1019865269374554112,Quote,Comment,Comment,1.0,"I've always assumed they translate intended meaning, since they're basically magic as depicted in current fiction. some brain wave shit or something https://t.co/CFwWZ12F7L","Here's the question I always have with universal translators in sci-fi: how do they know when to stop translation? Like say an alien asks about deserts on earth, and the human lists ""the sahara desert, gobi desert and kalahari desert"" Alien: You just said ""desert"" six times.",False
General_Terms,1019939525936594944,1019939302220763137,Quote,Support,Implicit_Support,1.0,where is the lie https://t.co/7RglFdE6jV,"i just know that brockhampton hangout seshes are just them smoking weed, cuddling, and making out on thick area rugs with a lot of throw pillows",False
General_Terms,1019940349962317824,1019658627827761152,Reply,Comment,Comment,1.0,@brianstelter @PressSec @HallieJackson @Jordanfabian turn off anti American cnn shut down the lies,"It happened! @PressSec tried to avoid @HallieJackson's follow-up questions by calling on The Hill's @JordanFabian. But Fabian deferred to Jackson, so she could follow up. So many viewers have wanted to see this happen... unity... and today it did.",False
General_Terms,1019951730186997762,1019741178256736256,Quote,Support,Implicit_Support,1.0,"P Trump has smartened us up to this BS!! This is a no-holds barred battle the Left is waging: FAKE POLLS (Clinton 95Trump 5); FAKE NEWS-really just PROPAGANDA from CTV,CBC,GLOBAL &amp; an army of bots to convince the little people that our ""Dear Leader"" is standing up 2 Trump! https://t.co/UkiMrfhlsR","I was just on TruGrope’s Facebook page. I feel sick to my stomach. Look at the comments. After 2.5 years of scandals, how can people still support this moron? Makes me fear for the election next year. https://t.co/Ek4bXyi9FE",False
General_Terms,1019960614712557570,1019944855919906816,Quote,Comment,Comment,1.0,Maria Butina🕵 Is Nancy💁Pelosi saying anything about 🕵her? Don't be silent🤐now. When Maxine Waters stood up AGAINST🍊🐒💩 &amp; Sar💁hH💁ckabeeS💁nders lying a** you had plenty to say •🍊🐒💩 •Maria🕵Butina •Putin.. #YeahISaidIt Unapologetic Black Woman @Direct7E https://t.co/pFjxrsP74z,Russian Embassy officials to meet suspected spy Maria Butina jailed in U.S. https://t.co/SbDwJMAsyt https://t.co/WQ2H1ldUod,False
General_Terms,1019981026582335488,1019258081505628160,Quote,Queries,Queries,-1.0,WHERE IS THE LIE https://t.co/NqGoLvT4F1,"The older I get, the more I understand how these niggas be feeling. https://t.co/1ZXP0k8mAz",False
General_Terms,1019982080900411392,1019960528935022593,Reply,Support,Implicit_Support,1.0,"@HLAurora63 @FoxNews Because Murdoch and his family hate conservatives, and are part of the fake news elite. They only allow just enough right-leaning programming to keep MAGAs tuned in. It's about money and ratings.","Why is @FoxNews constantly pushing these 2 communists on us? Neither one is a expert on anything yet they're lauded as knowledgable in every area of government. If 👇that's their idea of ""fair and balanced""... count me out!😏 https://t.co/ODdfuGV8Od",False
General_Terms,1019988768378376192,1019981419806904320,Reply,Comment,Comment,1.0,@brennanoonan who wrote all the little fiction bits? they're so much fun!,baby’s first dev credit 🐰 #everdell https://t.co/Dq8JKSjHZq,False
General_Terms,1019999279694327808,1019996614755266560,Reply,Support,Explicit_Support,1.0,"@RealJack Eric Swalwell should resign for making false accusations of ""Traitor"" to President Trump! Dems have to stop making false accusations!",I don’t know why these idiots like making it so easy for Tucker! LOL. Tucker Carlson OBLITERATED Pathetic Dem Who Called Trump A Traitor https://t.co/wC4o70Ab1T,False
General_Terms,1020008402586611712,1019884629178966016,Reply,Comment,Comment,1.0,@mlota_azola Google has been living a lie too🤣🤣🤣🤣 https://t.co/srQF1knHhO,"So my childhood was a lie... Infact my whole life 💔 The song by Bongo Maffin actually says ""Thathi Sgubhu AS FAR AS YOU CAN"" . Not ""usfakezozweni"" 😂😂😂😂😭😭",False
General_Terms,1020008686406823936,1019968595256860672,Reply,Comment,Comment,1.0,@bodaciousboycal A - Amnesia L - Lie To Me Y - Youngblood,Let's have fun Reply your name initials with 5sos songs ! Mine is- J: Just saying A: Airplanes N: never be E: End up here,False
General_Terms,1020011132541718528,1020002625062924288,Reply,Denial,Explicit_Denial,1.0,@WalshFreedom That's not true. It's also called hacking which is done every day all around the world.,"For 18 months, Donald Trump has known, WITHOUT ANY DOUBT, that Vladimir Putin attacked America. And he's refused to acknowledge it or do anything about it. For 18 months.",False
General_Terms,1020014260238331909,1020012510366322693,Quote,Comment,Comment,1.0,sometimes gotta fake it to ya make it😉 https://t.co/TgnShyFnRf,dont fake it.,False
